"Id","yyyymmdd","decy","time","latN","lonW","QF","Depth","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","Chl","Phae","p18","p19","p20","p21"
1031500813,20150624,2015.47855,1607,31.668,64.165,2,98.9,50,NA,33,4,59,13,147,5,9,2,5,NA,176,330,43,0.293,0.176,0,69,NA,NA
1031500815,20150624,2015.47855,1607,31.668,64.165,2,119.8,25,NA,20,2,55,10,80,4,6,0,3,NA,98,157,22,0.166,0.098,0,27,NA,NA
1031500817,20150624,2015.47855,1607,31.668,64.165,2,139.7,20,NA,10,0,42,8,60,1,4,0,2,NA,30,63,7,0.078,0.049,0,7,NA,NA
1031500819,20150624,2015.47855,1607,31.668,64.165,2,160.3,1,NA,1,0,6,2,12,0,1,1,1,NA,2,6,0,0.01,0.01,0,1,NA,NA
1031500821,20150624,2015.47855,1607,31.668,64.165,2,200.2,0,NA,0,0,1,1,2,0,0,0,0,NA,0,1,0,0,0,0,0,NA,NA
1031500823,20150624,2015.47855,1607,31.668,64.165,-3,250.8,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
1031601202,20150717,2015.54153,1550,31.638,64.164,-3,5,2,NA,2,0,2,3,10,0,6,0,1,NA,3,22,3,0.039,0.01,0,30,NA,NA
1031601203,20150717,2015.54153,1550,31.638,64.164,2,9.3,1,NA,2,0,3,3,10,0,7,0,1,NA,3,19,2,0.029,0.01,0,24,NA,NA
1031601205,20150717,2015.54153,1550,31.638,64.164,2,20.8,3,NA,3,1,3,3,14,0,6,0,2,NA,13,31,4,0.039,0.01,0,33,NA,NA
1031601207,20150717,2015.54153,1550,31.638,64.164,2,40.2,5,NA,4,2,5,3,20,0,6,0,1,NA,12,31,4,0.039,0.02,0,19,NA,NA
1031601209,20150717,2015.54153,1550,31.638,64.164,2,62.4,6,NA,8,3,10,4,31,0,6,0,1,NA,19,61,6,0.088,0.02,0,35,NA,NA
1031601211,20150717,2015.54153,1550,31.638,64.164,2,80,8,NA,12,6,20,6,55,0,8,0,2,NA,37,128,14,0.166,0.049,0,57,NA,NA
1031601213,20150717,2015.54153,1550,31.638,64.164,2,100.7,19,NA,12,4,26,5,73,0,8,0,2,NA,108,204,24,0.185,0.166,0,54,NA,NA
1031601215,20150717,2015.54153,1550,31.638,64.164,2,120.6,23,NA,15,0,51,10,59,0,7,1,2,NA,98,132,20,0.137,0.185,0,25,NA,NA
1031601217,20150717,2015.54153,1550,31.638,64.164,2,140.6,9,NA,8,0,36,6,40,0,4,0,2,NA,52,59,9,0.068,0.098,0,10,NA,NA
1031601219,20150717,2015.54153,1550,31.638,64.164,2,159.4,3,NA,2,0,18,3,20,0,2,0,1,NA,13,20,2,0.029,0.039,0,2,NA,NA
1031601221,20150717,2015.54153,1550,31.638,64.164,2,201.1,0,NA,0,0,2,1,2,0,0,0,0,NA,2,2,0,0,0,0,0,NA,NA
1031601223,20150717,2015.54153,1550,31.638,64.164,-3,252.1,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
1031701901,20150820,2015.63478,1640,31.622,64.117,2,3.3,5,NA,4,2,3,2,17,0,10,0,0,NA,6,49,5,0.049,0.02,1,31,NA,NA
1031701903,20150820,2015.63478,1640,31.622,64.117,2,11.1,2,NA,3,0,3,2,19,0,7,0,1,NA,4,50,5,0.049,0.02,1,33,NA,NA
1031701905,20150820,2015.63478,1640,31.622,64.117,2,20.2,5,NA,4,0,2,2,16,0,6,0,1,NA,6,45,5,0.049,0.02,1,34,NA,NA
1031701907,20150820,2015.63478,1640,31.622,64.117,2,39.7,7,NA,7,2,6,4,28,0,4,0,1,NA,12,108,10,0.098,0.039,0,60,NA,NA
1031701909,20150820,2015.63478,1640,31.622,64.117,2,60.9,11,NA,9,3,12,5,39,0,4,0,2,NA,20,150,14,0.146,0.049,0,52,NA,NA
1031701911,20150820,2015.63478,1640,31.622,64.117,2,80.2,59,NA,29,2,43,6,112,3,8,4,4,NA,121,339,32,0.273,0.215,0,63,NA,NA
1031701913,20150820,2015.63478,1640,31.622,64.117,2,100.4,39,NA,19,5,51,8,77,3,6,0,2,NA,144,243,31,0.185,0.254,0,42,NA,NA
1031701915,20150820,2015.63478,1640,31.622,64.117,2,120,23,NA,14,1,44,7,62,0,4,0,2,NA,84,148,20,0.107,0.205,0,24,NA,NA
1031701917,20150820,2015.63478,1640,31.622,64.117,2,140.5,17,NA,8,0,27,3,48,0,2,0,1,NA,69,93,14,0.068,0.146,0,14,NA,NA
1031701919,20150820,2015.63478,1640,31.622,64.117,2,161.8,11,NA,6,0,18,2,28,0,1,0,1,NA,26,42,7,0.039,0.068,0,5,NA,NA
1031701921,20150820,2015.63478,1640,31.622,64.117,2,200.9,2,NA,2,0,8,0,14,0,1,0,0,NA,4,12,1,0.019,0.019,0,1,NA,NA
1031701923,20150820,2015.63478,1640,31.622,64.117,-3,251.2,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0.01,0,0,NA,NA
1031801101,20150913,2015.70045,1557,31.667,64.146,2,4.4,2,NA,2,1,2,2,10,0,7,0,0,NA,0,28,3,0.029,0.01,1,23,NA,NA
1031801103,20150913,2015.70045,1557,31.667,64.146,2,10.8,0,NA,1,2,2,2,11,0,6,0,0,NA,3,33,3,0.029,0.01,1,23,NA,NA
1031801105,20150913,2015.70045,1557,31.667,64.146,2,21.1,0,NA,2,1,2,2,11,0,6,0,0,NA,3,32,3,0.039,0.01,1,23,NA,NA
1031801107,20150913,2015.70045,1557,31.667,64.146,2,41.1,7,NA,4,2,5,3,19,0,5,0,0,NA,9,66,5,0.068,0.029,0,49,NA,NA
1031801109,20150913,2015.70045,1557,31.667,64.146,2,60.6,10,NA,7,3,10,4,29,0,5,0,1,NA,13,102,7,0.088,0.049,0,54,NA,NA
1031801111,20150913,2015.70045,1557,31.667,64.146,2,81,20,NA,9,2,17,3,46,2,5,0,1,NA,24,153,13,0.107,0.117,0,46,NA,NA
1031801113,20150913,2015.70045,1557,31.667,64.146,2,100.4,34,NA,11,4,26,4,51,0,5,0,2,NA,122,219,34,0.156,0.176,0,49,NA,NA
1031801115,20150913,2015.70045,1557,31.667,64.146,2,121.1,1,NA,1,2,6,1,8,0,1,1,0,NA,10,17,3,0.01,0.02,0,3,NA,NA
1031801117,20150913,2015.70045,1557,31.667,64.146,2,141.1,13,NA,6,2,19,3,37,0,2,0,1,NA,56,67,15,0.039,0.098,0,12,NA,NA
1031801119,20150913,2015.70045,1557,31.667,64.146,2,160.9,1,NA,1,0,2,1,3,0,1,0,0,NA,3,4,1,0,0,0,0,NA,NA
1031801121,20150913,2015.70045,1557,31.667,64.146,2,200.9,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
1031801123,20150913,2015.70045,1557,31.667,64.146,2,253,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
2031800102,20151112,2015.86306,25,31.663,64.164,2,3.2,5,NA,3,2,4,3,14,0,3,0,1,NA,8,45,5,0.039,0.02,0,31,NA,NA
2031800104,20151112,2015.86306,25,31.663,64.164,2,21.1,5,NA,4,1,5,3,13,0,3,0,1,NA,6,48,4,0.039,0.02,0,25,NA,NA
2031800106,20151112,2015.86306,25,31.663,64.164,2,39.5,6,NA,5,1,6,3,20,0,3,0,1,NA,10,60,6,0.059,0.02,0,35,NA,NA
2031800108,20151112,2015.86306,25,31.663,64.164,2,80,57,NA,27,4,62,12,127,0,9,0,9,NA,113,265,32,0.205,0.215,0,37,NA,NA
2031800110,20151112,2015.86306,25,31.663,64.164,2,98.3,31,NA,13,1,37,6,73,1,4,0,3,NA,101,135,24,0.078,0.166,0,26,NA,NA
2031800112,20151112,2015.86306,25,31.663,64.164,2,119.5,10,NA,3,0,11,3,23,0,2,0,0,NA,18,28,4,0.029,0.039,0,2,NA,NA
2031800114,20151112,2015.86306,25,31.663,64.164,2,148.7,0,NA,0,0,3,0,5,0,0,0,0,NA,0,4,1,0.01,0.01,0,0,NA,NA
1031900301,20151129,2015.91149,1640,31.617,64.152,2,5.3,8,NA,6,2,10,4,20,0,6,1,1,NA,9,88,11,0.068,0.039,0,38,NA,NA
1031900303,20151129,2015.91149,1640,31.617,64.152,2,10.9,8,NA,5,1,9,5,19,0,6,1,1,NA,12,77,10,0.068,0.029,0,42,NA,NA
1031900305,20151129,2015.91149,1640,31.617,64.152,2,20.8,4,NA,5,2,11,5,20,0,6,1,0,NA,14,91,11,0.068,0.039,0,43,NA,NA
1031900307,20151129,2015.91149,1640,31.617,64.152,2,40.9,12,NA,8,2,14,6,31,1,5,1,0,NA,20,113,15,0.107,0.039,0,45,NA,NA
1031900309,20151129,2015.91149,1640,31.617,64.152,2,60.8,18,NA,10,2,21,5,46,2,5,2,0,NA,34,147,17,0.127,0.068,0,37,NA,NA
1031900311,20151129,2015.91149,1640,31.617,64.152,2,81.9,24,NA,11,1,38,7,56,3,4,3,0,NA,103,145,28,0.088,0.176,0,27,NA,NA
1031900313,20151129,2015.91149,1640,31.617,64.152,2,100,18,NA,7,0,29,6,45,0,3,2,0,NA,91,106,23,0.049,0.156,0,15,NA,NA
1031900315,20151129,2015.91149,1640,31.617,64.152,2,120.7,10,NA,3,0,15,3,24,0,1,1,0,NA,23,35,9,0.029,0.049,0,6,NA,NA
1031900317,20151129,2015.91149,1640,31.617,64.152,2,139.3,4,NA,2,0,8,2,15,0,1,1,0,NA,13,16,3,0.01,0.019,0,3,NA,NA
1031900319,20151129,2015.91149,1640,31.617,64.152,2,160.9,2,NA,1,0,4,1,10,0,1,1,0,NA,5,7,2,0.01,0.01,0,2,NA,NA
1031900321,20151129,2015.91149,1640,31.617,64.152,2,200.9,0,NA,0,0,1,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
1031900323,20151129,2015.91149,1640,31.617,64.152,2,249.4,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
1032000601,20151213,2015.94983,1631,31.579,64.177,2,3.5,6,NA,4,3,9,3,20,0,6,2,0,NA,15,62,9,0.059,0.029,0,19,NA,NA
1032000603,20151213,2015.94983,1631,31.579,64.177,2,9.9,9,NA,5,2,9,2,20,0,6,1,1,NA,13,80,9,0.059,0.039,0,36,NA,NA
1032000605,20151213,2015.94983,1631,31.579,64.177,-3,19.6,8,NA,5,0,10,3,21,1,6,2,1,NA,12,89,11,0.068,0.049,0,40,NA,NA
1032000607,20151213,2015.94983,1631,31.579,64.177,2,40.5,11,NA,6,0,12,4,26,0,6,2,0,NA,12,90,13,0.068,0.049,0,41,NA,NA
1032000609,20151213,2015.94983,1631,31.579,64.177,2,60.5,10,NA,6,1,12,3,27,0,4,1,0,NA,16,107,13,0.078,0.049,0,47,NA,NA
1032000611,20151213,2015.94983,1631,31.579,64.177,2,78.6,7,NA,6,0,14,3,28,1,3,2,0,NA,14,64,8,0.059,0.039,0,25,NA,NA
1032000613,20151213,2015.94983,1631,31.579,64.177,2,101.7,26,NA,15,0,52,6,57,0,5,3,0,NA,51,161,21,0.127,0.117,0,32,NA,NA
1032000615,20151213,2015.94983,1631,31.579,64.177,2,118,19,NA,9,0,39,4,34,0,3,2,0,NA,53,98,15,0.068,0.117,0,19,NA,NA
1032000617,20151213,2015.94983,1631,31.579,64.177,2,144.1,8,NA,3,0,19,2,18,0,1,2,0,NA,22,35,6,0.029,0.049,0,7,NA,NA
1032000619,20151213,2015.94983,1631,31.579,64.177,2,164.7,7,NA,3,0,9,1,16,0,1,1,0,NA,21,23,7,0.01,0.039,0,6,NA,NA
1032000621,20151213,2015.94983,1631,31.579,64.177,2,197.4,2,NA,0,0,3,0,9,0,1,1,0,NA,5,4,1,0.01,0.01,0,1,NA,NA
1032000623,20151213,2015.94983,1631,31.579,64.177,2,250.2,0,NA,0,0,1,0,2,0,0,0,0,NA,2,2,1,0,0,0,0,NA,NA
1032100501,20160309,2016.18768,1633,31.729,64.191,2,5.9,0,NA,2,0,9,3,20,0,7,0,0,NA,5,77,7,0.107,0,0,32,NA,NA
1032100503,20160309,2016.18768,1633,31.729,64.191,2,10.1,6,NA,5,2,10,4,20,0,7,0,2,NA,6,82,7,0.107,0,0,35,NA,NA
1032100505,20160309,2016.18768,1633,31.729,64.191,2,20.7,7,NA,7,0,10,3,20,0,6,0,1,NA,6,89,8,0.107,0,0,34,NA,NA
1032100507,20160309,2016.18768,1633,31.729,64.191,2,39.4,8,NA,9,0,14,4,27,0,5,0,1,NA,8,98,8,0.136,0,0,37,NA,NA
1032100509,20160309,2016.18768,1633,31.729,64.191,2,60.7,11,NA,11,2,18,5,38,0,6,0,2,NA,11,122,10,0.166,0,0,40,NA,NA
1032100511,20160309,2016.18768,1633,31.729,64.191,2,80.9,19,NA,14,1,21,5,45,0,6,0,2,NA,13,136,10,0.185,0,0,37,NA,NA
1032100513,20160309,2016.18768,1633,31.729,64.191,2,103,25,NA,16,2,25,5,53,0,6,0,1,NA,19,151,11,0.214,0,0,36,NA,NA
1032100515,20160309,2016.18768,1633,31.729,64.191,2,119.9,27,NA,10,0,30,5,53,0,4,0,2,NA,93,156,20,0.185,0.068,0,25,NA,NA
1032100517,20160309,2016.18768,1633,31.729,64.191,2,143.2,9,NA,4,0,13,2,28,0,2,0,1,NA,37,61,8,0.078,0.019,0,7,NA,NA
1032100519,20160309,2016.18768,1633,31.729,64.191,2,159.8,0,NA,0,0,5,0,13,0,1,0,0,NA,9,19,2,0.029,0.01,0,3,NA,NA
1032100521,20160309,2016.18768,1633,31.729,64.191,2,201.9,0,NA,0,0,0,0,2,0,0,0,0,NA,0,2,0,0,0,0,0,NA,NA
1032100523,20160309,2016.18768,1633,31.729,64.191,2,249.1,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
1032200601,20160324,2016.22854,1532,31.722,64.142,2,4.3,7,NA,5,2,8,6,22,0,11,0,2,NA,3,80,5,0.098,0,0,36,NA,NA
1032200603,20160324,2016.22854,1532,31.722,64.142,2,10,5,NA,5,0,7,6,19,0,8,0,2,NA,5,82,6,0.097,0,0,41,NA,NA
1032200605,20160324,2016.22854,1532,31.722,64.142,2,19.6,8,NA,5,0,7,6,19,0,7,0,2,NA,4,79,7,0.097,0,0,40,NA,NA
1032200607,20160324,2016.22854,1532,31.722,64.142,2,40.1,11,NA,9,0,11,10,33,0,9,0,2,NA,7,125,8,0.156,0,0,58,NA,NA
1032200609,20160324,2016.22854,1532,31.722,64.142,2,60,11,NA,9,0,14,10,35,0,8,1,2,NA,10,119,9,0.146,0,0,46,NA,NA
1032200612,20160324,2016.22854,1532,31.722,64.142,2,80,27,NA,16,0,26,5,82,0,8,4,3,NA,40,231,17,0.292,0.01,0,49,NA,NA
1032200613,20160324,2016.22854,1532,31.722,64.142,2,100.3,19,NA,12,0,29,4,52,2,4,1,2,NA,24,128,7,0.156,0.01,0,18,NA,NA
1032200615,20160324,2016.22854,1532,31.722,64.142,2,118.1,13,NA,8,0,20,3,38,1,3,2,2,NA,16,86,4,0.107,0.01,0,10,NA,NA
1032200617,20160324,2016.22854,1532,31.722,64.142,2,139.6,6,NA,5,0,14,2,23,2,2,0,1,NA,8,47,2,0.068,0.01,0,6,NA,NA
1032200619,20160324,2016.22854,1532,31.722,64.142,2,162.8,4,NA,4,0,14,1,19,1,3,1,1,NA,9,48,3,0.058,0.019,0,6,NA,NA
1032200621,20160324,2016.22854,1532,31.722,64.142,2,198.8,2,NA,2,0,5,0,12,0,1,1,0,NA,3,19,1,0.019,0.019,0,3,NA,NA
1032200623,20160324,2016.22854,1532,31.722,64.142,2,250.9,0,NA,0,0,0,0,2,0,0,0,0,NA,2,3,0,0,0.01,0,0,NA,NA
2032200101,20160404,2016.25863,1546,31.668,64.16,2,6,7,NA,4,0,6,3,20,0,8,0,1,NA,5,65,5,0.078,0,0,32,NA,NA
2032200103,20160404,2016.25863,1546,31.668,64.16,2,11.2,0,NA,0,0,1,0,2,0,2,0,0,NA,0,5,0,0.01,0,0,2,NA,NA
2032200105,20160404,2016.25863,1546,31.668,64.16,2,20.2,3,NA,2,0,3,2,11,0,4,0,1,NA,4,30,3,0.039,0,0,15,NA,NA
2032200107,20160404,2016.25863,1546,31.668,64.16,2,41,6,NA,6,0,7,3,27,0,5,0,1,NA,5,70,4,0.088,0,0,29,NA,NA
2032200109,20160404,2016.25863,1546,31.668,64.16,2,57.9,8,NA,8,2,11,4,38,0,6,0,2,NA,7,93,5,0.117,0,0,34,NA,NA
2032200111,20160404,2016.25863,1546,31.668,64.16,2,79.5,12,NA,14,3,15,5,54,0,6,0,2,NA,12,124,7,0.156,0,0,31,NA,NA
2032200113,20160404,2016.25863,1546,31.668,64.16,2,99.6,18,NA,10,1,16,4,57,0,6,0,2,NA,16,136,9,0.176,0,0,37,NA,NA
2032200115,20160404,2016.25863,1546,31.668,64.16,2,118.1,20,NA,9,2,28,4,34,0,2,0,1,NA,63,125,14,0.146,0.039,0,23,NA,NA
2032200117,20160404,2016.25863,1546,31.668,64.16,2,139.5,11,NA,4,2,20,2,24,0,3,0,1,NA,46,80,12,0.097,0.039,0,15,NA,NA
2032200119,20160404,2016.25863,1546,31.668,64.16,2,161.6,8,NA,4,0,16,2,19,0,2,0,1,NA,36,55,9,0.078,0.019,0,11,NA,NA
2032200121,20160404,2016.25863,1546,31.668,64.16,2,204.1,5,NA,4,0,6,2,19,0,8,0,1,NA,5,60,5,0.078,0,0,29,NA,NA
2032200123,20160404,2016.25863,1546,31.668,64.16,2,248.4,4,NA,2,0,7,1,15,0,2,0,1,NA,14,29,4,0.039,0.019,0,4,NA,NA
1032300801,20160416,2016.29139,1534,31.593,64.145,2,5.1,4,NA,3,2,5,3,13,0,8,1,1,NA,5,45,4,0.059,0,0,23,NA,NA
1032300803,20160416,2016.29139,1534,31.593,64.145,2,9.4,4,NA,3,0,5,3,13,0,6,0,2,NA,3,43,3,0.059,0,0,23,NA,NA
1032300805,20160416,2016.29139,1534,31.593,64.145,2,20.7,3,NA,3,0,5,3,13,0,6,1,1,NA,2,40,3,0.049,0,0,20,NA,NA
1032300807,20160416,2016.29139,1534,31.593,64.145,2,39.2,4,NA,4,1,5,3,15,0,5,1,2,NA,4,50,4,0.058,0,0,27,NA,NA
1032300809,20160416,2016.29139,1534,31.593,64.145,2,58.4,4,NA,6,1,7,3,19,0,4,0,1,NA,4,54,4,0.068,0,0,24,NA,NA
1032300811,20160416,2016.29139,1534,31.593,64.145,2,80.6,13,NA,11,2,14,4,42,0,6,0,2,NA,10,103,9,0.127,0,0,34,NA,NA
1032300813,20160416,2016.29139,1534,31.593,64.145,2,98.4,13,NA,12,2,17,5,54,0,7,0,2,NA,13,130,9,0.156,0.01,0,37,NA,NA
1032300815,20160416,2016.29139,1534,31.593,64.145,2,119.8,44,NA,21,3,35,5,109,0,10,2,4,NA,73,302,26,0.361,0.019,0,67,NA,NA
1032300817,20160416,2016.29139,1534,31.593,64.145,2,138.7,55,NA,24,2,55,7,86,0,10,6,3,NA,142,351,44,0.37,0.146,0,67,NA,NA
1032300819,20160416,2016.29139,1534,31.593,64.145,2,159.7,23,NA,10,0,33,4,44,0,5,0,1,NA,63,131,16,0.166,0.039,0,19,NA,NA
1032300821,20160416,2016.29139,1534,31.593,64.145,2,199.2,3,NA,2,0,4,0,9,0,2,0,0,NA,7,15,2,0.019,0.01,0,1,NA,NA
1032300823,20160416,2016.29139,1534,31.593,64.145,2,254.3,0,NA,0,0,1,0,1,0,0,0,0,NA,0,2,0,0,0,0,0,NA,NA
1032401701,20160505,2016.34332,1545,31.677,64.191,2,5.1,6,NA,4,0,5,5,20,0,10,0,2,NA,3,63,5,0.078,0,0,33,NA,NA
1032401703,20160505,2016.34332,1545,31.677,64.191,2,9.8,6,NA,4,0,5,5,20,0,9,1,1,NA,3,62,5,0.078,0,0,34,NA,NA
1032401705,20160505,2016.34332,1545,31.677,64.191,2,20.3,4,NA,3,0,4,4,14,0,6,0,1,NA,3,48,4,0.059,0,0,35,NA,NA
1032401707,20160505,2016.34332,1545,31.677,64.191,2,39.7,6,NA,5,1,6,3,21,0,4,0,1,NA,6,63,5,0.088,0,0,42,NA,NA
1032401709,20160505,2016.34332,1545,31.677,64.191,2,59.8,12,NA,9,3,13,5,42,0,7,0,2,NA,11,119,10,0.127,0.02,0,47,NA,NA
1032401711,20160505,2016.34332,1545,31.677,64.191,-3,79.2,20,NA,14,3,18,5,69,0,7,0,2,NA,13,152,11,0.195,0,0,38,NA,NA
1032401713,20160505,2016.34332,1545,31.677,64.191,2,99.2,70,NA,41,3,43,9,201,0,16,4,6,NA,28,345,18,0.39,0.02,0,28,NA,NA
1032401715,20160505,2016.34332,1545,31.677,64.191,2,121.3,56,NA,32,0,79,15,111,4,12,0,4,NA,51,279,14,0.332,0.049,0,21,NA,NA
1032401717,20160505,2016.34332,1545,31.677,64.191,2,140,31,NA,22,2,61,12,74,2,7,0,3,NA,39,183,10,0.224,0.039,0,12,NA,NA
1032401719,20160505,2016.34332,1545,31.677,64.191,2,158.6,7,NA,4,0,13,3,16,0,2,0,1,NA,12,35,3,0.049,0.02,0,3,NA,NA
1032401721,20160505,2016.34332,1545,31.677,64.191,2,199.8,0,NA,0,0,1,1,3,0,1,0,0,NA,0,4,1,0.01,0.01,0,0,NA,NA
1032401723,20160505,2016.34332,1545,31.677,64.191,2,251,4,NA,4,0,4,6,20,0,9,0,1,NA,5,58,5,0.078,0,0,29,NA,NA
1032501001,20160615,2016.45532,1531,31.672,64.249,2,3.6,2,NA,2,0,1,1,8,0,7,0,1,NA,0,21,2,0.02,0.01,0,5,NA,NA
1032501003,20160615,2016.45532,1531,31.672,64.249,2,10.5,2,NA,2,0,2,1,10,0,7,0,1,NA,5,24,2,0.029,0.01,0,6,NA,NA
1032501006,20160615,2016.45532,1531,31.672,64.249,2,19,3,NA,2,1,2,2,11,0,8,0,1,NA,5,24,2,0.02,0.02,0,6,NA,NA
1032501007,20160615,2016.45532,1531,31.672,64.249,2,40.2,3,NA,3,1,4,1,13,0,6,0,1,NA,3,29,3,0.029,0.01,0,9,NA,NA
1032501009,20160615,2016.45532,1531,31.672,64.249,2,60.6,6,NA,4,1,4,2,16,0,5,0,1,NA,6,40,3,0.039,0.01,0,14,NA,NA
1032501011,20160615,2016.45532,1531,31.672,64.249,2,79.4,8,NA,7,2,8,3,25,0,5,0,2,NA,8,66,4,0.059,0.02,0,26,NA,NA
1032501013,20160615,2016.45532,1531,31.672,64.249,2,99,14,NA,11,2,13,3,36,0,6,0,1,NA,14,109,9,0.098,0.039,0,45,NA,NA
1032501015,20160615,2016.45532,1531,31.672,64.249,2,119.9,27,NA,12,1,20,3,56,0,7,0,1,NA,73,205,23,0.176,0.117,0,70,NA,NA
1032501017,20160615,2016.45532,1531,31.672,64.249,2,140.7,59,NA,23,1,47,5,81,0,6,2,2,NA,186,293,51,0.215,0.244,0,63,NA,NA
1032501019,20160615,2016.45532,1531,31.672,64.249,2,159.8,18,NA,8,0,18,2,34,0,2,0,1,NA,56,80,15,0.068,0.068,0,11,NA,NA
1032501021,20160615,2016.45532,1531,31.672,64.249,2,201.1,0,NA,0,0,1,0,6,0,0,0,0,NA,4,8,1,0.01,0.01,0,0,NA,NA
1032501023,20160615,2016.45532,1531,31.672,64.249,2,251.3,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
1032600901,20160723,2016.55933,1709,31.689,64.197,2,3.6,3,NA,3,1,1,1,11,0,6,1,1,NA,2,25,2,0.039,0,0,7,NA,NA
1032600903,20160723,2016.55933,1709,31.689,64.197,2,10.1,2,NA,2,0,1,1,6,0,3,0,0,NA,2,15,1,0.02,0,0,5,NA,NA
1032600905,20160723,2016.55933,1709,31.689,64.197,2,20.2,3,NA,3,1,2,1,11,0,4,1,1,NA,4,24,1,0.039,0.01,0,7,NA,NA
1032600907,20160723,2016.55933,1709,31.689,64.197,2,40,5,NA,4,2,5,2,15,0,5,0,0,NA,4,42,3,0.049,0.01,0,16,NA,NA
1032600909,20160723,2016.55933,1709,31.689,64.197,2,60.4,4,NA,6,2,6,3,20,0,4,1,0,NA,6,55,4,0.078,0.01,0,24,NA,NA
1032600912,20160723,2016.55933,1709,31.689,64.197,2,79.5,13,NA,10,3,12,4,30,0,5,1,1,NA,17,93,7,0.107,0.029,0,40,NA,NA
1032600913,20160723,2016.55933,1709,31.689,64.197,2,99.6,16,NA,10,3,17,4,42,0,5,1,0,NA,22,171,17,0.185,0.059,0,58,NA,NA
1032600915,20160723,2016.55933,1709,31.689,64.197,2,119.9,36,NA,12,2,28,4,56,0,5,2,0,NA,128,283,41,0.293,0.195,0,75,NA,NA
1032600917,20160723,2016.55933,1709,31.689,64.197,2,140.2,38,NA,14,0,34,3,49,0,3,2,0,NA,142,227,37,0.273,0.176,0,39,NA,NA
1032600919,20160723,2016.55933,1709,31.689,64.197,2,160,20,NA,7,2,24,4,38,0,2,1,0,NA,98,127,24,0.117,0.146,0,25,NA,NA
1032600921,20160723,2016.55933,1709,31.689,64.197,2,201.2,7,NA,3,0,5,1,18,0,1,0,0,NA,14,30,4,0.039,0.02,0,3,NA,NA
1032600923,20160723,2016.55933,1709,31.689,64.197,2,250.7,0,NA,0,0,0,0,1,0,0,0,0,NA,5,2,0,0,0,0,0,NA,NA
1032701301,20160819,2016.63291,1530,31.709,64.151,2,4.2,3,NA,3,2,2,2,9,0,10,2,1,NA,2,29,2,0.029,0.01,0,3,NA,NA
1032701303,20160819,2016.63291,1530,31.709,64.151,2,10,2,NA,2,0,2,3,8,0,8,0,1,NA,0,25,2,0.029,0.01,0,2,NA,NA
1032701305,20160819,2016.63291,1530,31.709,64.151,2,19.6,3,NA,3,1,2,2,9,0,8,0,1,NA,3,26,2,0.029,0.01,0,3,NA,NA
1032701307,20160819,2016.63291,1530,31.709,64.151,2,39.9,4,NA,5,2,3,2,16,0,6,1,0,NA,3,45,3,0.059,0.01,0,16,NA,NA
1032701309,20160819,2016.63291,1530,31.709,64.151,2,60,7,NA,6,2,6,3,19,0,5,1,0,NA,6,70,5,0.078,0.02,0,33,NA,NA
1032701311,20160819,2016.63291,1530,31.709,64.151,2,79.7,7,NA,9,4,12,4,33,0,5,1,0,NA,12,118,8,0.127,0.02,0,45,NA,NA
1032701313,20160819,2016.63291,1530,31.709,64.151,2,100.8,22,NA,13,3,17,5,52,0,7,1,0,NA,35,230,21,0.283,0.049,0,80,NA,NA
1032701315,20160819,2016.63291,1530,31.709,64.151,2,120.8,45,NA,19,4,37,7,73,0,6,2,0,NA,133,255,39,0.254,0.166,0,44,NA,NA
1032701317,20160819,2016.63291,1530,31.709,64.151,2,141.2,20,NA,9,1,20,4,37,0,2,1,0,NA,72,124,19,0.098,0.127,0,23,NA,NA
1032701319,20160819,2016.63291,1530,31.709,64.151,2,160.7,12,NA,5,0,14,3,19,0,2,3,0,NA,37,47,7,0.039,0.059,0,7,NA,NA
1032701321,20160819,2016.63291,1530,31.709,64.151,2,201.5,1,NA,0,0,2,1,4,0,1,0,0,NA,3,5,1,0.01,0.01,0,1,NA,NA
1032701323,20160819,2016.63291,1530,31.709,64.151,2,253.1,0,NA,0,0,0,0,1,0,0,0,0,NA,0,2,0,0,0,0,0,NA,NA
1032702001,20160821,2016.63673,101,32.518,63.288,2,90.6,121,NA,65,22,79,92,157,0,14,9,0,NA,82,441,33,0.927,0.283,0,66,NA,NA
1032801101,20160921,2016.72308,1531,31.645,64.202,2,4.7,2,NA,2,1,2,3,10,0,6,0,0,NA,2,25,3,0.039,0,0,5,NA,NA
